INFO 2024-08-21 22:16:59,560 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-21 22:17:01,136 autoreload File D:\Anaconda\Lib\email\mime\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,136 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\forms\forms.py first seen with mtime 1712542632.813203
DEBUG 2024-08-21 22:17:01,136 autoreload File D:\Anaconda\Lib\site-packages\cryptography\__init__.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,137 autoreload File D:\Anaconda\Lib\site-packages\docutils\writers\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,137 autoreload File D:\Anaconda\Lib\site-packages\markdown\treeprocessors.py first seen with mtime 1676437941.0
DEBUG 2024-08-21 22:17:01,137 autoreload File D:\Anaconda\Lib\wsgiref\simple_server.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,137 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\bindings\__init__.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,138 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\handlers\asgi.py first seen with mtime 1712542632.6017063
DEBUG 2024-08-21 22:17:01,138 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\timesince.py first seen with mtime 1712542633.0381103
DEBUG 2024-08-21 22:17:01,138 autoreload File D:\Anaconda\Lib\wsgiref\headers.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,138 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\images.py first seen with mtime 1712542632.5856965
DEBUG 2024-08-21 22:17:01,139 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\paginator.py first seen with mtime 1712542632.5495057
DEBUG 2024-08-21 22:17:01,139 autoreload File D:\Anaconda\Lib\site-packages\cryptography\exceptions.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,139 autoreload File D:\Anaconda\Lib\site-packages\chardet\mbcsgroupprober.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,139 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\exceptions.py first seen with mtime 1712542632.5485055
DEBUG 2024-08-21 22:17:01,139 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\servers\__init__.py first seen with mtime 1712542632.6642258
DEBUG 2024-08-21 22:17:01,140 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1712542632.7178068
DEBUG 2024-08-21 22:17:01,140 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1714200333.406626
DEBUG 2024-08-21 22:17:01,140 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1712542630.0793262
DEBUG 2024-08-21 22:17:01,141 autoreload File D:\Anaconda\Lib\site-packages\requests\utils.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:17:01,141 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ed25519.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,141 autoreload File D:\Anaconda\Lib\site-packages\six.py first seen with mtime 1644875973.0
DEBUG 2024-08-21 22:17:01,141 autoreload File D:\Anaconda\Lib\calendar.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,141 autoreload File D:\Anaconda\Lib\site-packages\requests\api.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:17:01,142 autoreload File D:\Anaconda\Lib\queue.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,142 autoreload File D:\Anaconda\Lib\site-packages\urllib3\util\url.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,143 autoreload File D:\Anaconda\DLLs\_overlapped.pyd first seen with mtime 1694438851.0
DEBUG 2024-08-21 22:17:01,143 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\deprecation.py first seen with mtime 1712542633.0146003
DEBUG 2024-08-21 22:17:01,143 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\messages\__init__.py first seen with mtime 1712542631.420761
DEBUG 2024-08-21 22:17:01,143 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,144 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\views\decorators\common.py first seen with mtime 1712542633.0590634
DEBUG 2024-08-21 22:17:01,144 autoreload File D:\Anaconda\Lib\site-packages\chardet\gb2312freq.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,144 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:17:01,144 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\filters\__init__.py first seen with mtime 1712133554.2347667
DEBUG 2024-08-21 22:17:01,145 autoreload File D:\Anaconda\Lib\site-packages\urllib3\fields.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,145 autoreload File D:\Anaconda\Lib\graphlib.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,145 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\auth\validators.py first seen with mtime 1712542629.7609494
DEBUG 2024-08-21 22:17:01,145 autoreload File D:\Anaconda\Lib\site-packages\chardet\big5freq.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,145 autoreload File D:\Anaconda\Lib\__future__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,146 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1712133554.2317681
DEBUG 2024-08-21 22:17:01,146 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\__init__.py first seen with mtime 1712542632.579696
DEBUG 2024-08-21 22:17:01,146 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\indexes.py first seen with mtime 1712542632.769898
DEBUG 2024-08-21 22:17:01,146 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\backends\__init__.py first seen with mtime 1712542632.9597607
DEBUG 2024-08-21 22:17:01,147 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\template\loaders\cached.py first seen with mtime 1712542632.9697738
DEBUG 2024-08-21 22:17:01,147 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\md.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:17:01,147 autoreload File D:\Anaconda\Lib\json\encoder.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,147 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\where.py first seen with mtime 1712542632.8049674
DEBUG 2024-08-21 22:17:01,148 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\operations\models.py first seen with mtime 1712542632.7579114
DEBUG 2024-08-21 22:17:01,148 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\mysql\operations.py first seen with mtime 1712542632.701232
DEBUG 2024-08-21 22:17:01,148 autoreload File D:\Anaconda\DLLs\_asyncio.pyd first seen with mtime 1694438843.0
DEBUG 2024-08-21 22:17:01,149 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\locks.py first seen with mtime 1712542632.5866969
DEBUG 2024-08-21 22:17:01,149 autoreload File D:\Desktop\学校\大二下\软工\SEGroup6\猫猫就诊\Project\django\app01\views.py first seen with mtime 1724244056.935601
DEBUG 2024-08-21 22:17:01,150 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\duration.py first seen with mtime 1712542633.0156002
DEBUG 2024-08-21 22:17:01,150 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\sqlparse\exceptions.py first seen with mtime 1712133554.2227669
DEBUG 2024-08-21 22:17:01,150 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\directives\__init__.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,150 autoreload File D:\Anaconda\Lib\site-packages\urllib3\_version.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,151 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\protocol.py first seen with mtime 1714355564.9327886
DEBUG 2024-08-21 22:17:01,151 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\encoders.py first seen with mtime 1714200333.5536454
DEBUG 2024-08-21 22:17:01,151 autoreload File D:\Anaconda\Lib\asyncio\tasks.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,151 autoreload File D:\Anaconda\Lib\encodings\idna.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,152 autoreload File D:\Anaconda\Lib\site-packages\docutils\utils\error_reporting.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,152 autoreload File D:\Anaconda\Lib\site-packages\chardet\langgreekmodel.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,152 autoreload File D:\Anaconda\Lib\concurrent\futures\_base.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,152 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\states.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,153 autoreload File D:\Anaconda\Lib\site-packages\chardet\chardistribution.py first seen with mtime 1676436166.0
DEBUG 2024-08-21 22:17:01,153 autoreload File D:\Anaconda\Lib\site-packages\docutils\parsers\rst\tableparser.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,153 autoreload File D:\Anaconda\Lib\site-packages\requests\__init__.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:17:01,153 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\async_checks.py first seen with mtime 1712542632.567092
DEBUG 2024-08-21 22:17:01,153 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\utils.py first seen with mtime 1712542632.5927331
DEBUG 2024-08-21 22:17:01,154 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1712542632.5367112
DEBUG 2024-08-21 22:17:01,154 autoreload File D:\Anaconda\Lib\asyncio\trsock.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,154 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\authentication.py first seen with mtime 1714200333.2414215
DEBUG 2024-08-21 22:17:01,155 autoreload File D:\Anaconda\Lib\site-packages\pygments\formatters\_mapping.py first seen with mtime 1684280248.0
DEBUG 2024-08-21 22:17:01,155 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\urls.py first seen with mtime 1714200333.5676441
DEBUG 2024-08-21 22:17:01,155 autoreload File D:\Anaconda\Lib\site-packages\urllib3\poolmanager.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,156 autoreload File D:\Anaconda\Lib\site-packages\urllib3\contrib\socks.py first seen with mtime 1686163281.0
DEBUG 2024-08-21 22:17:01,156 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\backends\base\introspection.py first seen with mtime 1712542632.6815717
DEBUG 2024-08-21 22:17:01,156 autoreload File D:\Anaconda\Lib\tempfile.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,156 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\asgiref\current_thread_executor.py first seen with mtime 1712133554.354197
DEBUG 2024-08-21 22:17:01,157 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1714200333.564645
DEBUG 2024-08-21 22:17:01,157 autoreload File D:\Anaconda\Lib\site-packages\charset_normalizer\legacy.py first seen with mtime 1630003258.0
DEBUG 2024-08-21 22:17:01,157 autoreload File D:\Anaconda\Lib\asyncio\exceptions.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,157 autoreload File D:\Anaconda\Lib\linecache.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,157 autoreload File D:\Anaconda\Lib\site-packages\certifi\__init__.py first seen with mtime 1690232442.0
DEBUG 2024-08-21 22:17:01,158 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\http\request.py first seen with mtime 1712542632.930606
DEBUG 2024-08-21 22:17:01,158 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\rest_framework\renderers.py first seen with mtime 1714200333.2617316
DEBUG 2024-08-21 22:17:01,158 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\security\sessions.py first seen with mtime 1712542632.582696
DEBUG 2024-08-21 22:17:01,158 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\admin\utils.py first seen with mtime 1712542628.7159607
DEBUG 2024-08-21 22:17:01,159 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\html.py first seen with mtime 1712542633.0226014
DEBUG 2024-08-21 22:17:01,159 autoreload File D:\Anaconda\Lib\asyncio\base_subprocess.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,160 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\migrations\state.py first seen with mtime 1712542632.7508802
DEBUG 2024-08-21 22:17:01,160 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\_os.py first seen with mtime 1712542632.9999866
DEBUG 2024-08-21 22:17:01,160 autoreload File D:\Anaconda\Lib\importlib\resources\__init__.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,160 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\views\debug.py first seen with mtime 1712542633.05211
DEBUG 2024-08-21 22:17:01,161 autoreload File D:\Anaconda\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\utils.py first seen with mtime 1694444676.0
DEBUG 2024-08-21 22:17:01,161 autoreload File D:\Anaconda\Lib\base64.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,161 autoreload File D:\Anaconda\Lib\asyncio\proactor_events.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,161 autoreload File D:\Anaconda\Lib\hmac.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,162 autoreload File D:\Anaconda\Lib\site-packages\docutils\transforms\universal.py first seen with mtime 1676428113.0
DEBUG 2024-08-21 22:17:01,162 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\checks\messages.py first seen with mtime 1712542632.5716443
DEBUG 2024-08-21 22:17:01,162 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\db\models\sql\__init__.py first seen with mtime 1712542632.798201
DEBUG 2024-08-21 22:17:01,162 autoreload File D:\Anaconda\Lib\html\entities.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,163 autoreload File D:\Anaconda\Lib\http\cookiejar.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,163 autoreload File D:\Anaconda\Lib\site-packages\yaml\cyaml.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:17:01,163 autoreload File D:\Anaconda\Lib\re\_compiler.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,163 autoreload File D:\Anaconda\Lib\asyncio\futures.py first seen with mtime 1692878958.0
DEBUG 2024-08-21 22:17:01,163 autoreload File D:\Anaconda\Lib\site-packages\yaml\scanner.py first seen with mtime 1676432529.0
DEBUG 2024-08-21 22:17:01,164 autoreload File D:\Anaconda\Lib\site-packages\requests\sessions.py first seen with mtime 1690400596.0
DEBUG 2024-08-21 22:17:01,164 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\pymysql\cursors.py first seen with mtime 1714355564.9327886
DEBUG 2024-08-21 22:17:01,164 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\core\files\__init__.py first seen with mtime 1712542632.5836961
DEBUG 2024-08-21 22:17:01,164 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1712542630.0863256
DEBUG 2024-08-21 22:17:01,165 autoreload File C:\Users\86159\AppData\Roaming\Python\Python311\site-packages\django\utils\formats.py first seen with mtime 1712542633.019588
